ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
2130,28/12/2024,Chile,Valparaiso,Laura Rodriguez,Tablet,Electronica,2,819,1639,Aereo,Cancelado
2131,14/1/2025,Venezuela,Caracas,Juan Perez,Celular,Electronica,1,263,263,Terrestre,Cancelado
2132,28/4/2024,Chile,Concepcion,Ana Sanchez,Auriculares,Accesorios,5,704,3522,Maritimo,Pendiente
2133,9/10/2024,Brasil,Brasilia,Luis Perez,Tablet,Electronica,3,22,66,Terrestre,Cancelado
2134,27/6/2024,Chile,Santiago,Maria Martinez,Tablet,Electronica,3,497,1492,Terrestre,Cancelado
2135,10/3/2025,Brasil,Brasilia,Laura Martinez,Silla ergonomica,Muebles,5,736,3684,Maritimo,Cancelado
2136,25/6/2024,Bolivia,Santa Cruz,Juan Lopez,Impresora,Oficina,4,119,478,Maritimo,Pendiente
2137,18/4/2024,Venezuela,Maracaibo,Ana Lopez,Camara,Electronica,1,657,657,Terrestre,Pendiente
2138,12/4/2024,Ecuador,Guayaquil,Luis Rodriguez,Auriculares,Accesorios,1,437,437,Terrestre,Cancelado
2139,19/10/2024,Brasil,Brasilia,Carlos Garcia,Auriculares,Accesorios,4,68,272,Maritimo,Entregado
2140,10/7/2024,Bolivia,Cochabamba,Ana Garcia,Celular,Electronica,2,588,1176,Aereo,Entregado
2141,14/4/2024,Chile,Concepcion,Luis Garcia,Auriculares,Accesorios,2,336,673,Terrestre,Pendiente
2142,25/11/2024,Colombia,Bogota,Maria Garcia,Laptop,Electronica,2,1085,2170,Maritimo,Cancelado
2143,15/1/2025,Brasil,Rio de Janeiro,Ana Martinez,Silla ergonomica,Muebles,5,978,4894,Terrestre,Pendiente
2144,12/8/2024,Ecuador,Cuenca,Pedro Rodriguez,Camara,Electronica,3,1198,3596,Terrestre,Cancelado
2145,10/9/2024,Argentina,Cordoba,Ana Rodriguez,Impresora,Oficina,5,210,1051,Maritimo,Entregado
2146,10/2/2024,Chile,Concepcion,Pedro Garcia,Impresora,Oficina,4,638,2555,Terrestre,Pendiente
2147,29/10/2024,Ecuador,Quito,Ana Rodriguez,Teclado,Accesorios,4,310,1241,Maritimo,Entregado
2148,7/4/2024,Chile,Valparaiso,Lucia Rodriguez,Impresora,Oficina,5,164,822,Aereo,Entregado
2149,23/3/2024,Ecuador,Guayaquil,Pedro Rodriguez,Celular,Electronica,4,283,1133,Aereo,Entregado
2150,4/2/2024,Uruguay,Salto,Juan Sanchez,Celular,Electronica,2,846,1692,Terrestre,Cancelado
2151,16/4/2024,Ecuador,Guayaquil,Maria Martinez,Tablet,Electronica,3,217,653,Maritimo,En transito
2152,7/1/2024,Paraguay,Ciudad del Este,Carlos Perez,Impresora,Oficina,2,1060,2121,Aereo,Entregado
2153,16/7/2024,Peru,Cusco,Pedro Sanchez,Tablet,Electronica,4,536,2147,Aereo,Cancelado
2154,14/6/2024,Brasil,Rio de Janeiro,Carlos Perez,Tablet,Electronica,5,1019,5099,Terrestre,Entregado
2155,7/8/2024,Chile,Concepcion,Lucia Lopez,Silla ergonomica,Muebles,1,694,694,Maritimo,Cancelado
2156,24/5/2024,Argentina,Cordoba,Luis Martinez,Impresora,Oficina,4,270,1081,Terrestre,Cancelado
2157,20/7/2024,Peru,Cusco,Juan Rodriguez,Monitor,Electronica,5,300,1503,Aereo,Entregado
2158,10/2/2025,Ecuador,Cuenca,Maria Martinez,Silla ergonomica,Muebles,1,861,861,Aereo,Pendiente
2159,22/4/2024,Argentina,Rosario,Laura Sanchez,Tablet,Electronica,1,814,814,Aereo,Cancelado
2160,21/2/2024,Uruguay,Montevideo,Luis Lopez,Escritorio,Muebles,3,613,1840,Aereo,Entregado
2161,23/1/2025,Peru,Cusco,Ana Garcia,Tablet,Electronica,1,1008,1008,Maritimo,Cancelado
2162,13/10/2024,Argentina,Buenos Aires,Ana Martinez,Auriculares,Accesorios,4,558,2235,Maritimo,Pendiente
2163,20/11/2024,Ecuador,Guayaquil,Maria Lopez,Teclado,Accesorios,1,256,256,Terrestre,En transito
2164,10/2/2025,Peru,Lima,Maria Martinez,Tablet,Electronica,5,208,1041,Terrestre,Pendiente
2165,4/2/2025,Colombia,Cali,Luis Perez,Celular,Electronica,2,961,1922,Terrestre,En transito
2166,16/8/2024,Argentina,Rosario,Carlos Sanchez,Tablet,Electronica,3,379,1139,Maritimo,Entregado
2167,15/12/2024,Peru,Cusco,Luis Sanchez,Laptop,Electronica,2,797,1595,Aereo,Cancelado
2168,1/7/2024,Chile,Santiago,Laura Rodriguez,Celular,Electronica,2,982,1964,Terrestre,Cancelado
2169,12/4/2024,Ecuador,Guayaquil,Ana Garcia,Escritorio,Muebles,3,457,1373,Maritimo,Entregado
2170,5/7/2024,Chile,Concepcion,Maria Perez,Tablet,Electronica,1,895,895,Maritimo,En transito
2171,9/4/2024,Ecuador,Cuenca,Maria Perez,Tablet,Electronica,3,944,2832,Terrestre,Cancelado
2172,30/8/2024,Peru,Arequipa,Lucia Sanchez,Laptop,Electronica,2,1193,2386,Aereo,Entregado
2173,5/11/2024,Argentina,Rosario,Ana Garcia,Escritorio,Muebles,2,572,1145,Aereo,Entregado
2174,19/9/2024,Argentina,Cordoba,Laura Sanchez,Laptop,Electronica,4,1096,4386,Terrestre,Entregado
2175,5/2/2024,Paraguay,Encarnacion,Luis Martinez,Camara,Electronica,1,329,329,Terrestre,Entregado
2176,13/12/2024,Colombia,Bogota,Maria Rodriguez,Auriculares,Accesorios,4,698,2792,Aereo,En transito
2177,10/3/2025,Paraguay,Encarnacion,Ana Martinez,Laptop,Electronica,2,1102,2204,Maritimo,En transito
2178,23/2/2024,Uruguay,Montevideo,Pedro Perez,Laptop,Electronica,1,172,172,Aereo,Cancelado
2179,4/3/2024,Chile,Santiago,Laura Rodriguez,Escritorio,Muebles,1,1105,1105,Aereo,En transito
2180,18/1/2025,Bolivia,Cochabamba,Ana Martinez,Monitor,Electronica,1,517,517,Aereo,En transito
2181,20/9/2024,Colombia,Medellin,Carlos Rodriguez,Auriculares,Accesorios,4,868,3473,Maritimo,En transito
2182,11/10/2024,Peru,Arequipa,Juan Perez,Camara,Electronica,5,627,3139,Maritimo,Entregado
2183,3/4/2024,Ecuador,Guayaquil,Pedro Garcia,Laptop,Electronica,5,455,2275,Terrestre,Entregado
2184,7/12/2024,Brasil,Sao Paulo,Carlos Sanchez,Escritorio,Muebles,3,356,1069,Maritimo,Pendiente
2185,14/11/2024,Ecuador,Cuenca,Lucia Martinez,Silla ergonomica,Muebles,1,1008,1008,Terrestre,En transito
2186,6/1/2024,Venezuela,Caracas,Lucia Sanchez,Laptop,Electronica,2,217,434,Aereo,Cancelado
2187,14/11/2024,Chile,Concepcion,Juan Perez,Camara,Electronica,3,635,1906,Maritimo,En transito
2188,2/3/2024,Colombia,Medellin,Laura Martinez,Tablet,Electronica,1,1079,1079,Maritimo,Cancelado
2189,11/4/2024,Colombia,Bogota,Laura Martinez,Auriculares,Accesorios,5,58,291,Maritimo,Entregado
2190,10/6/2024,Paraguay,Ciudad del Este,Carlos Sanchez,Silla ergonomica,Muebles,3,563,1689,Terrestre,Pendiente
2191,14/12/2024,Uruguay,Montevideo,Laura Sanchez,Impresora,Oficina,3,159,477,Terrestre,En transito
2192,14/5/2024,Argentina,Rosario,Juan Garcia,Monitor,Electronica,1,802,802,Terrestre,Pendiente
2193,22/12/2024,Ecuador,Guayaquil,Lucia Lopez,Laptop,Electronica,4,812,3250,Maritimo,En transito
2194,8/3/2025,Peru,Arequipa,Luis Rodriguez,Silla ergonomica,Muebles,3,195,585,Terrestre,Pendiente
2195,20/4/2024,Ecuador,Cuenca,Ana Sanchez,Escritorio,Muebles,3,433,1299,Aereo,Pendiente
2196,12/1/2025,Colombia,Medellin,Maria Sanchez,Silla ergonomica,Muebles,3,224,673,Aereo,Cancelado
2197,21/10/2024,Paraguay,Ciudad del Este,Pedro Martinez,Monitor,Electronica,2,1117,2234,Aereo,Cancelado
2198,22/1/2024,Argentina,Buenos Aires,Laura Perez,Escritorio,Muebles,5,428,2140,Terrestre,Entregado
2199,24/11/2024,Brasil,Brasilia,Lucia Rodriguez,Laptop,Electronica,4,268,1073,Aereo,En transito
2200,7/2/2025,Colombia,Medellin,Juan Sanchez,Tablet,Electronica,1,1095,1095,Aereo,Pendiente
2201,26/2/2025,Brasil,Brasilia,Carlos Sanchez,Impresora,Oficina,5,939,4697,Aereo,Entregado
2202,26/2/2024,Argentina,Buenos Aires,Pedro Martinez,Escritorio,Muebles,4,433,1733,Terrestre,Pendiente
2203,24/3/2024,Paraguay,Ciudad del Este,Ana Martinez,Monitor,Electronica,4,317,1268,Aereo,En transito
2204,1/2/2024,Bolivia,Santa Cruz,Carlos Martinez,Escritorio,Muebles,2,134,268,Terrestre,Cancelado
2205,9/1/2025,Chile,Santiago,Luis Lopez,Celular,Electronica,5,1051,5258,Terrestre,En transito
2206,25/8/2024,Ecuador,Cuenca,Ana Sanchez,Tablet,Electronica,4,244,979,Terrestre,Pendiente
2207,16/7/2024,Brasil,Brasilia,Luis Rodriguez,Laptop,Electronica,3,374,1123,Terrestre,Entregado
2208,4/5/2024,Paraguay,Encarnacion,Pedro Lopez,Celular,Electronica,3,380,1142,Terrestre,Entregado
2209,27/2/2025,Chile,Concepcion,Luis Garcia,Monitor,Electronica,3,865,2596,Maritimo,Cancelado
2210,18/10/2024,Ecuador,Guayaquil,Lucia Rodriguez,Laptop,Electronica,2,39,79,Aereo,Pendiente
2211,21/5/2024,Brasil,Brasilia,Pedro Sanchez,Escritorio,Muebles,4,1048,4194,Maritimo,En transito
2212,5/8/2024,Colombia,Bogota,Lucia Sanchez,Silla ergonomica,Muebles,1,1184,1184,Terrestre,Entregado
2213,6/2/2024,Uruguay,Paysandu,Laura Sanchez,Laptop,Electronica,2,403,806,Aereo,En transito
2214,9/11/2024,Bolivia,La Paz,Lucia Rodriguez,Teclado,Accesorios,3,441,1323,Maritimo,En transito
2215,21/3/2024,Peru,Arequipa,Lucia Perez,Laptop,Electronica,4,1064,4258,Maritimo,Pendiente
2216,30/5/2024,Colombia,Bogota,Carlos Perez,Celular,Electronica,4,382,1530,Aereo,Entregado
2217,24/3/2024,Bolivia,Cochabamba,Pedro Sanchez,Teclado,Accesorios,3,290,871,Terrestre,Entregado
2218,15/2/2025,Chile,Valparaiso,Lucia Garcia,Laptop,Electronica,2,522,1044,Maritimo,Entregado
2219,4/8/2024,Paraguay,Asuncion,Laura Sanchez,Impresora,Oficina,1,144,144,Aereo,Cancelado
2220,22/3/2024,Chile,Valparaiso,Carlos Lopez,Monitor,Electronica,5,1056,5281,Aereo,Entregado
2221,8/6/2024,Brasil,Brasilia,Laura Martinez,Celular,Electronica,3,609,1828,Aereo,Pendiente
2222,14/9/2024,Chile,Santiago,Maria Perez,Escritorio,Muebles,1,122,122,Terrestre,En transito
2223,3/4/2024,Brasil,Rio de Janeiro,Lucia Garcia,Celular,Electronica,1,631,631,Terrestre,En transito
2224,9/6/2024,Paraguay,Ciudad del Este,Laura Garcia,Teclado,Accesorios,5,180,900,Aereo,Pendiente
2225,11/6/2024,Uruguay,Salto,Maria Sanchez,Tablet,Electronica,4,214,856,Aereo,Cancelado
2226,5/3/2024,Uruguay,Montevideo,Pedro Garcia,Camara,Electronica,1,1152,1152,Terrestre,En transito
2227,12/3/2025,Uruguay,Montevideo,Pedro Sanchez,Teclado,Accesorios,5,484,2423,Terrestre,Pendiente
2228,13/6/2024,Ecuador,Cuenca,Laura Sanchez,Silla ergonomica,Muebles,3,507,1521,Maritimo,En transito
2229,20/2/2024,Ecuador,Cuenca,Juan Perez,Impresora,Oficina,2,723,1447,Terrestre,Cancelado
2230,2/3/2025,Uruguay,Salto,Juan Perez,Celular,Electronica,1,760,760,Maritimo,Entregado
2231,16/10/2024,Ecuador,Cuenca,Ana Lopez,Teclado,Accesorios,2,84,169,Aereo,En transito
2232,7/11/2024,Colombia,Bogota,Lucia Lopez,Impresora,Oficina,2,461,922,Terrestre,Pendiente
2233,11/1/2024,Paraguay,Ciudad del Este,Luis Martinez,Laptop,Electronica,1,648,648,Aereo,En transito
2234,23/12/2024,Chile,Valparaiso,Carlos Rodriguez,Silla ergonomica,Muebles,4,116,466,Maritimo,Entregado
2235,13/8/2024,Bolivia,Santa Cruz,Pedro Martinez,Camara,Electronica,3,657,1971,Maritimo,Cancelado
2236,19/7/2024,Venezuela,Caracas,Luis Lopez,Impresora,Oficina,3,1179,3539,Terrestre,En transito
2237,6/12/2024,Ecuador,Cuenca,Pedro Perez,Silla ergonomica,Muebles,4,303,1213,Terrestre,Entregado
2238,20/4/2024,Chile,Valparaiso,Luis Rodriguez,Celular,Electronica,4,166,666,Maritimo,En transito
2239,5/3/2024,Venezuela,Caracas,Juan Martinez,Tablet,Electronica,3,457,1372,Terrestre,En transito
2240,12/10/2024,Ecuador,Guayaquil,Lucia Garcia,Celular,Electronica,4,597,2388,Maritimo,Entregado
2241,8/10/2024,Ecuador,Quito,Juan Lopez,Celular,Electronica,4,219,878,Terrestre,En transito
2242,5/11/2024,Colombia,Medellin,Ana Lopez,Escritorio,Muebles,4,873,3492,Maritimo,Entregado
2243,9/2/2024,Paraguay,Encarnacion,Luis Martinez,Camara,Electronica,3,977,2931,Maritimo,Entregado
2244,30/8/2024,Venezuela,Maracaibo,Carlos Rodriguez,Auriculares,Accesorios,2,1023,2046,Maritimo,Pendiente
2245,12/2/2025,Bolivia,Cochabamba,Luis Perez,Auriculares,Accesorios,1,415,415,Maritimo,Pendiente
2246,2/10/2024,Brasil,Brasilia,Juan Sanchez,Laptop,Electronica,4,838,3354,Aereo,Cancelado
2247,17/12/2024,Brasil,Brasilia,Luis Sanchez,Monitor,Electronica,4,27,110,Maritimo,Cancelado
2248,23/7/2024,Uruguay,Montevideo,Laura Martinez,Tablet,Electronica,1,306,306,Aereo,Entregado
2249,10/11/2024,Peru,Arequipa,Luis Lopez,Monitor,Electronica,3,1169,3509,Aereo,Pendiente
2250,18/11/2024,Venezuela,Valencia,Ana Martinez,Escritorio,Muebles,3,529,1587,Maritimo,Entregado
2251,28/12/2024,Colombia,Cali,Carlos Lopez,Camara,Electronica,5,814,4073,Aereo,Cancelado
2252,25/11/2024,Colombia,Bogota,Pedro Garcia,Teclado,Accesorios,2,1050,2100,Maritimo,Cancelado
2253,3/6/2024,Peru,Cusco,Pedro Rodriguez,Auriculares,Accesorios,4,687,2750,Terrestre,Pendiente
2254,22/10/2024,Ecuador,Quito,Pedro Martinez,Camara,Electronica,4,559,2238,Maritimo,Cancelado
2255,1/8/2024,Uruguay,Paysandu,Maria Garcia,Monitor,Electronica,5,490,2452,Aereo,En transito
2256,26/9/2024,Ecuador,Quito,Juan Rodriguez,Tablet,Electronica,3,788,2366,Aereo,En transito
2257,28/6/2024,Venezuela,Caracas,Luis Martinez,Silla ergonomica,Muebles,4,1170,4682,Terrestre,En transito
2258,13/7/2024,Peru,Cusco,Luis Martinez,Camara,Electronica,1,134,134,Terrestre,En transito
2259,17/11/2024,Ecuador,Quito,Luis Perez,Camara,Electronica,5,659,3296,Terrestre,Pendiente
2260,8/9/2024,Paraguay,Asuncion,Laura Lopez,Camara,Electronica,4,1050,4201,Maritimo,Pendiente
2261,16/2/2024,Brasil,Sao Paulo,Juan Lopez,Monitor,Electronica,1,544,544,Terrestre,Cancelado
2262,5/12/2024,Paraguay,Ciudad del Este,Carlos Lopez,Camara,Electronica,1,1176,1176,Terrestre,Pendiente
2263,31/10/2024,Chile,Valparaiso,Pedro Lopez,Camara,Electronica,4,312,1250,Aereo,Entregado
2264,15/3/2024,Ecuador,Quito,Maria Sanchez,Camara,Electronica,2,462,924,Aereo,Pendiente
2265,26/1/2025,Venezuela,Valencia,Ana Lopez,Auriculares,Accesorios,4,554,2218,Terrestre,En transito
2266,24/4/2024,Brasil,Rio de Janeiro,Pedro Sanchez,Teclado,Accesorios,3,549,1648,Maritimo,Entregado
2267,24/3/2024,Venezuela,Caracas,Luis Lopez,Tablet,Electronica,4,230,921,Aereo,Entregado
2268,19/2/2025,Peru,Arequipa,Luis Perez,Laptop,Electronica,3,155,466,Maritimo,Cancelado
2269,19/5/2024,Venezuela,Maracaibo,Carlos Rodriguez,Celular,Electronica,3,643,1930,Aereo,Pendiente
2270,5/3/2024,Peru,Cusco,Maria Lopez,Celular,Electronica,2,1073,2146,Terrestre,Entregado
2271,11/2/2025,Paraguay,Asuncion,Maria Rodriguez,Celular,Electronica,5,546,2731,Terrestre,Entregado
2272,17/5/2024,Paraguay,Asuncion,Luis Lopez,Monitor,Electronica,3,843,2531,Maritimo,Pendiente
2273,4/12/2024,Chile,Valparaiso,Juan Martinez,Escritorio,Muebles,1,430,430,Maritimo,Entregado
2274,15/5/2024,Peru,Lima,Luis Garcia,Tablet,Electronica,5,426,2133,Maritimo,Pendiente
2275,21/6/2024,Uruguay,Paysandu,Maria Perez,Teclado,Accesorios,1,1011,1011,Terrestre,Pendiente
2276,18/7/2024,Ecuador,Guayaquil,Carlos Martinez,Auriculares,Accesorios,1,318,318,Terrestre,Entregado
2277,19/1/2024,Brasil,Brasilia,Lucia Martinez,Laptop,Electronica,1,1197,1197,Aereo,Pendiente
2278,6/2/2025,Ecuador,Quito,Maria Lopez,Auriculares,Accesorios,4,661,2646,Maritimo,Pendiente
2279,23/10/2024,Colombia,Cali,Ana Lopez,Celular,Electronica,4,1090,4362,Maritimo,Entregado
2280,30/6/2024,Argentina,Rosario,Maria Lopez,Escritorio,Muebles,1,988,988,Terrestre,En transito
2281,9/8/2024,Chile,Santiago,Lucia Lopez,Teclado,Accesorios,5,344,1723,Maritimo,En transito
2282,6/6/2024,Paraguay,Encarnacion,Carlos Perez,Escritorio,Muebles,4,1185,4742,Terrestre,En transito
2283,20/1/2024,Venezuela,Maracaibo,Maria Martinez,Monitor,Electronica,5,928,4640,Terrestre,Pendiente
2284,29/8/2024,Uruguay,Salto,Juan Lopez,Camara,Electronica,3,960,2882,Maritimo,Pendiente
2285,8/3/2025,Bolivia,Santa Cruz,Pedro Rodriguez,Camara,Electronica,5,899,4497,Aereo,Entregado
2286,22/2/2025,Brasil,Rio de Janeiro,Maria Garcia,Impresora,Oficina,4,472,1888,Aereo,Cancelado
2287,24/2/2024,Chile,Valparaiso,Maria Martinez,Auriculares,Accesorios,4,971,3884,Terrestre,En transito
2288,1/1/2024,Ecuador,Guayaquil,Ana Martinez,Monitor,Electronica,1,1134,1134,Maritimo,Entregado
2289,30/4/2024,Brasil,Rio de Janeiro,Ana Garcia,Impresora,Oficina,3,1161,3483,Aereo,Cancelado
2290,30/10/2024,Colombia,Medellin,Pedro Sanchez,Silla ergonomica,Muebles,2,370,741,Terrestre,Cancelado
2291,20/11/2024,Paraguay,Encarnacion,Juan Sanchez,Monitor,Electronica,1,449,449,Aereo,Cancelado
2292,27/3/2024,Ecuador,Cuenca,Juan Garcia,Celular,Electronica,1,751,751,Aereo,Pendiente
2293,28/1/2025,Paraguay,Asuncion,Juan Lopez,Silla ergonomica,Muebles,4,226,907,Aereo,Pendiente
2294,9/1/2025,Bolivia,Santa Cruz,Pedro Martinez,Silla ergonomica,Muebles,1,745,745,Maritimo,En transito
2295,24/5/2024,Argentina,Rosario,Lucia Lopez,Auriculares,Accesorios,1,1171,1171,Maritimo,Pendiente
2296,29/4/2024,Ecuador,Guayaquil,Luis Rodriguez,Camara,Electronica,4,981,3926,Terrestre,Entregado
2297,27/3/2024,Bolivia,La Paz,Maria Rodriguez,Impresora,Oficina,3,899,2698,Maritimo,En transito
2298,16/1/2024,Brasil,Rio de Janeiro,Ana Martinez,Teclado,Accesorios,3,243,731,Aereo,En transito
2299,13/3/2025,Venezuela,Valencia,Maria Garcia,Tablet,Electronica,1,617,617,Aereo,Cancelado
2300,14/6/2024,Paraguay,Asuncion,Luis Perez,Auriculares,Accesorios,3,416,1250,Aereo,Entregado
2301,22/3/2025,Paraguay,Asuncion,Laura Perez,Teclado,Accesorios,3,347,1043,Aereo,Cancelado
2302,18/11/2024,Peru,Lima,Ana Rodriguez,Teclado,Accesorios,3,350,1051,Terrestre,Cancelado
2303,18/2/2024,Argentina,Rosario,Laura Perez,Escritorio,Muebles,2,101,203,Aereo,En transito
2304,21/4/2024,Paraguay,Asuncion,Juan Martinez,Camara,Electronica,3,767,2301,Aereo,Cancelado
2305,31/8/2024,Colombia,Medellin,Ana Garcia,Teclado,Accesorios,2,462,924,Terrestre,Entregado
2306,4/6/2024,Chile,Valparaiso,Ana Garcia,Escritorio,Muebles,5,326,1633,Terrestre,En transito
2307,18/1/2025,Argentina,Buenos Aires,Pedro Garcia,Silla ergonomica,Muebles,5,746,3734,Terrestre,Entregado
2308,20/2/2025,Argentina,Cordoba,Maria Lopez,Camara,Electronica,3,1123,3371,Maritimo,Entregado
2309,17/3/2025,Paraguay,Encarnacion,Maria Rodriguez,Tablet,Electronica,2,522,1044,Aereo,Cancelado
2310,17/1/2025,Venezuela,Valencia,Laura Rodriguez,Tablet,Electronica,3,1018,3055,Maritimo,En transito
2311,10/7/2024,Colombia,Bogota,Laura Garcia,Impresora,Oficina,4,349,1396,Aereo,En transito
2312,16/1/2024,Paraguay,Asuncion,Luis Perez,Camara,Electronica,2,790,1581,Maritimo,Pendiente
2313,3/12/2024,Ecuador,Cuenca,Juan Rodriguez,Monitor,Electronica,4,192,768,Terrestre,Cancelado
2314,1/2/2024,Brasil,Sao Paulo,Pedro Garcia,Laptop,Electronica,4,786,3144,Terrestre,Cancelado
2315,18/11/2024,Colombia,Cali,Maria Lopez,Impresora,Oficina,4,496,1985,Aereo,Entregado
2316,2/1/2025,Paraguay,Encarnacion,Maria Lopez,Camara,Electronica,2,280,560,Maritimo,Cancelado
2317,21/9/2024,Brasil,Rio de Janeiro,Ana Lopez,Celular,Electronica,2,616,1233,Maritimo,Pendiente
2318,5/8/2024,Venezuela,Caracas,Juan Sanchez,Impresora,Oficina,4,366,1467,Terrestre,Entregado
2319,12/1/2025,Paraguay,Ciudad del Este,Pedro Lopez,Monitor,Electronica,2,187,374,Maritimo,Pendiente
2320,19/9/2024,Ecuador,Cuenca,Maria Rodriguez,Camara,Electronica,2,254,509,Maritimo,Entregado
2321,13/9/2024,Paraguay,Asuncion,Pedro Garcia,Escritorio,Muebles,1,1121,1121,Terrestre,Pendiente
2322,1/11/2024,Argentina,Rosario,Carlos Perez,Teclado,Accesorios,2,1097,2194,Terrestre,Cancelado
2323,29/6/2024,Venezuela,Caracas,Lucia Martinez,Escritorio,Muebles,5,497,2486,Terrestre,Pendiente
2324,26/8/2024,Bolivia,Cochabamba,Maria Martinez,Impresora,Oficina,3,750,2251,Maritimo,Entregado
2325,16/8/2024,Chile,Santiago,Pedro Rodriguez,Laptop,Electronica,5,986,4932,Maritimo,Cancelado
2326,5/12/2024,Ecuador,Cuenca,Ana Garcia,Escritorio,Muebles,1,1108,1108,Maritimo,Cancelado
2327,25/9/2024,Peru,Lima,Lucia Lopez,Teclado,Accesorios,5,737,3687,Maritimo,Cancelado
2328,22/5/2024,Colombia,Cali,Carlos Martinez,Camara,Electronica,1,399,399,Aereo,Pendiente
2329,6/1/2024,Peru,Cusco,Pedro Garcia,Tablet,Electronica,2,490,981,Terrestre,Entregado
2330,26/3/2025,Colombia,Cali,Ana Perez,Camara,Electronica,4,972,3889,Aereo,Pendiente
2331,11/5/2024,Ecuador,Cuenca,Pedro Martinez,Silla ergonomica,Muebles,2,112,225,Terrestre,Cancelado
2332,28/6/2024,Brasil,Sao Paulo,Laura Garcia,Tablet,Electronica,2,992,1984,Maritimo,Cancelado
2333,7/3/2025,Argentina,Buenos Aires,Maria Sanchez,Camara,Electronica,2,656,1312,Maritimo,Pendiente
2334,21/2/2024,Chile,Concepcion,Luis Rodriguez,Silla ergonomica,Muebles,4,778,3115,Maritimo,Entregado
2335,7/2/2024,Venezuela,Valencia,Ana Garcia,Laptop,Electronica,1,179,179,Aereo,Entregado
2336,22/3/2025,Brasil,Sao Paulo,Laura Lopez,Camara,Electronica,3,201,605,Maritimo,En transito
2337,15/1/2024,Paraguay,Encarnacion,Carlos Garcia,Camara,Electronica,5,856,4281,Aereo,En transito
2338,16/4/2024,Argentina,Buenos Aires,Maria Martinez,Laptop,Electronica,4,946,3787,Maritimo,Cancelado
2339,18/8/2024,Colombia,Cali,Ana Sanchez,Laptop,Electronica,2,1155,2310,Aereo,En transito
2340,10/8/2024,Uruguay,Montevideo,Lucia Garcia,Celular,Electronica,5,1053,5266,Aereo,Entregado
2341,7/2/2025,Uruguay,Salto,Ana Lopez,Teclado,Accesorios,3,174,523,Maritimo,Entregado
2342,5/3/2025,Argentina,Buenos Aires,Lucia Sanchez,Camara,Electronica,4,72,291,Maritimo,En transito
2343,19/10/2024,Paraguay,Ciudad del Este,Juan Rodriguez,Escritorio,Muebles,4,672,2688,Terrestre,Pendiente
2344,15/8/2024,Brasil,Sao Paulo,Laura Perez,Laptop,Electronica,2,137,275,Aereo,Cancelado
2345,4/7/2024,Brasil,Rio de Janeiro,Maria Martinez,Impresora,Oficina,3,644,1932,Aereo,Entregado
2346,26/10/2024,Uruguay,Salto,Lucia Rodriguez,Laptop,Electronica,1,714,714,Terrestre,Pendiente
2347,8/3/2025,Argentina,Rosario,Pedro Martinez,Impresora,Oficina,3,586,1759,Aereo,En transito
2348,4/12/2024,Bolivia,La Paz,Maria Sanchez,Camara,Electronica,5,286,1430,Aereo,Entregado
2349,4/4/2024,Bolivia,Cochabamba,Juan Lopez,Impresora,Oficina,5,831,4156,Maritimo,Entregado
2350,28/2/2025,Uruguay,Montevideo,Ana Garcia,Monitor,Electronica,1,114,114,Aereo,Pendiente
2351,25/2/2025,Paraguay,Ciudad del Este,Laura Garcia,Auriculares,Accesorios,3,47,141,Aereo,Pendiente
2352,10/8/2024,Brasil,Sao Paulo,Laura Perez,Teclado,Accesorios,5,697,3488,Aereo,Entregado
2353,30/6/2024,Brasil,Sao Paulo,Maria Lopez,Tablet,Electronica,3,55,166,Terrestre,Entregado
2354,1/1/2025,Argentina,Cordoba,Pedro Garcia,Teclado,Accesorios,4,273,1095,Aereo,En transito
2355,7/5/2024,Paraguay,Asuncion,Carlos Garcia,Tablet,Electronica,4,1157,4630,Maritimo,En transito
2356,8/12/2024,Uruguay,Montevideo,Carlos Martinez,Escritorio,Muebles,3,701,2103,Terrestre,Entregado
2357,21/1/2025,Peru,Arequipa,Ana Rodriguez,Celular,Electronica,3,380,1141,Terrestre,Cancelado
2358,1/1/2025,Uruguay,Paysandu,Ana Rodriguez,Monitor,Electronica,1,104,104,Maritimo,Entregado
2359,6/12/2024,Bolivia,Santa Cruz,Luis Rodriguez,Silla ergonomica,Muebles,5,247,1238,Terrestre,En transito
2360,13/8/2024,Brasil,Sao Paulo,Carlos Martinez,Celular,Electronica,4,757,3030,Maritimo,Pendiente
2361,12/5/2024,Brasil,Brasilia,Laura Lopez,Camara,Electronica,5,682,3412,Terrestre,Cancelado
2362,17/3/2025,Paraguay,Asuncion,Juan Martinez,Laptop,Electronica,1,1061,1061,Terrestre,En transito
2363,21/1/2025,Bolivia,Cochabamba,Maria Lopez,Auriculares,Accesorios,5,1185,5926,Aereo,Entregado
